Study_ID,Reference,Prey_Species,Study_site,Lat,Long,Predator_Species,Correlation,Site,Site_note,Time,Time_note,Predator,Prey,Predator_Units,Prey_Units,Data_source,Inclusion_problem,Comments
ES_16,"Moseby, K.E., Letnic, M., Blumstein, D.T. and West, R., 2019. Understanding predator densities for successful co‐existence of alien predators and threatened prey. Austral Ecology, 44(3), pp.409-419.",Macrotis lagotis ,"Roxby Downs, South Australia",-30.29,136.53,Cat,Temporal,,,2,,3.364,1.65,Camera trapping,Camera trapping,Fig. 3,,
ES_16,"Moseby, K.E., Letnic, M., Blumstein, D.T. and West, R., 2019. Understanding predator densities for successful co‐existence of alien predators and threatened prey. Austral Ecology, 44(3), pp.409-419.",Macrotis lagotis ,"Roxby Downs, South Australia",-30.29,136.53,Cat,Temporal,,,3,,1.136,2.079,Camera trapping,Camera trapping,Fig. 3,,
ES_16,"Moseby, K.E., Letnic, M., Blumstein, D.T. and West, R., 2019. Understanding predator densities for successful co‐existence of alien predators and threatened prey. Austral Ecology, 44(3), pp.409-419.",Macrotis lagotis ,"Roxby Downs, South Australia",-30.29,136.53,Cat,Temporal,,,4,,2.336,1.821,Camera trapping,Camera trapping,Fig. 3,,
ES_16,"Moseby, K.E., Letnic, M., Blumstein, D.T. and West, R., 2019. Understanding predator densities for successful co‐existence of alien predators and threatened prey. Austral Ecology, 44(3), pp.409-419.",Macrotis lagotis ,"Roxby Downs, South Australia",-30.29,136.53,Cat,Temporal,,,5,,0.879,0.364,Camera trapping,Camera trapping,Fig. 3,,
ES_16,"Moseby, K.E., Letnic, M., Blumstein, D.T. and West, R., 2019. Understanding predator densities for successful co‐existence of alien predators and threatened prey. Austral Ecology, 44(3), pp.409-419.",Macrotis lagotis ,"Roxby Downs, South Australia",-30.29,136.53,Cat,Temporal,,,6,,1.136,0.707,Camera trapping,Camera trapping,Fig. 3,,
ES_16,"Moseby, K.E., Letnic, M., Blumstein, D.T. and West, R., 2019. Understanding predator densities for successful co‐existence of alien predators and threatened prey. Austral Ecology, 44(3), pp.409-419.",Macrotis lagotis ,"Roxby Downs, South Australia",-30.29,136.53,Cat,Temporal,,,7,,3.193,0.964,Camera trapping,Camera trapping,Fig. 3,,
ES_16,"Moseby, K.E., Letnic, M., Blumstein, D.T. and West, R., 2019. Understanding predator densities for successful co‐existence of alien predators and threatened prey. Austral Ecology, 44(3), pp.409-419.",Macrotis lagotis ,"Roxby Downs, South Australia",-30.29,136.53,Cat,Temporal,,,8,,1.65,5.421,Camera trapping,Camera trapping,Fig. 3,,
ES_16,"Moseby, K.E., Letnic, M., Blumstein, D.T. and West, R., 2019. Understanding predator densities for successful co‐existence of alien predators and threatened prey. Austral Ecology, 44(3), pp.409-419.",Macrotis lagotis ,"Roxby Downs, South Australia",-30.29,136.53,Cat,Temporal,,,9,,2.85,3.793,Camera trapping,Camera trapping,Fig. 3,,
ES_16,"Moseby, K.E., Letnic, M., Blumstein, D.T. and West, R., 2019. Understanding predator densities for successful co‐existence of alien predators and threatened prey. Austral Ecology, 44(3), pp.409-419.",Macrotis lagotis ,"Roxby Downs, South Australia",-30.29,136.53,Cat,Temporal,,,10,,0.879,4.907,Camera trapping,Camera trapping,Fig. 3,,
ES_16,"Moseby, K.E., Letnic, M., Blumstein, D.T. and West, R., 2019. Understanding predator densities for successful co‐existence of alien predators and threatened prey. Austral Ecology, 44(3), pp.409-419.",Macrotis lagotis ,"Roxby Downs, South Australia",-30.29,136.53,Cat,Temporal,,,11,,2.936,6.964,Camera trapping,Camera trapping,Fig. 3,,
ES_16,"Moseby, K.E., Letnic, M., Blumstein, D.T. and West, R., 2019. Understanding predator densities for successful co‐existence of alien predators and threatened prey. Austral Ecology, 44(3), pp.409-419.",Macrotis lagotis ,"Roxby Downs, South Australia",-30.29,136.53,Cat,Temporal,,,12,,1.564,9.279,Camera trapping,Camera trapping,Fig. 3,,
ES_16,"Moseby, K.E., Letnic, M., Blumstein, D.T. and West, R., 2019. Understanding predator densities for successful co‐existence of alien predators and threatened prey. Austral Ecology, 44(3), pp.409-419.",Macrotis lagotis ,"Roxby Downs, South Australia",-30.29,136.53,Cat,Temporal,,,13,,4.307,5.25,Camera trapping,Camera trapping,Fig. 3,,
ES_16,"Moseby, K.E., Letnic, M., Blumstein, D.T. and West, R., 2019. Understanding predator densities for successful co‐existence of alien predators and threatened prey. Austral Ecology, 44(3), pp.409-419.",Macrotis lagotis ,"Roxby Downs, South Australia",-30.29,136.53,Cat,Temporal,,,14,,10.05,4.05,Camera trapping,Camera trapping,Fig. 3,,
ES_16,"Moseby, K.E., Letnic, M., Blumstein, D.T. and West, R., 2019. Understanding predator densities for successful co‐existence of alien predators and threatened prey. Austral Ecology, 44(3), pp.409-419.",Macrotis lagotis ,"Roxby Downs, South Australia",-30.29,136.53,Cat,Temporal,,,15,,4.993,8.336,Camera trapping,Camera trapping,Fig. 3,,
ES_16,"Moseby, K.E., Letnic, M., Blumstein, D.T. and West, R., 2019. Understanding predator densities for successful co‐existence of alien predators and threatened prey. Austral Ecology, 44(3), pp.409-419.",Macrotis lagotis ,"Roxby Downs, South Australia",-30.29,136.53,Cat,Temporal,,,16,,6.879,9.193,Camera trapping,Camera trapping,Fig. 3,,
ES_16,"Moseby, K.E., Letnic, M., Blumstein, D.T. and West, R., 2019. Understanding predator densities for successful co‐existence of alien predators and threatened prey. Austral Ecology, 44(3), pp.409-419.",Macrotis lagotis ,"Roxby Downs, South Australia",-30.29,136.53,Cat,Temporal,,,17,,4.05,4.65,Camera trapping,Camera trapping,Fig. 3,,
ES_16,"Moseby, K.E., Letnic, M., Blumstein, D.T. and West, R., 2019. Understanding predator densities for successful co‐existence of alien predators and threatened prey. Austral Ecology, 44(3), pp.409-419.",Macrotis lagotis ,"Roxby Downs, South Australia",-30.29,136.53,Cat,Temporal,,,18,,13.907,15.536,Camera trapping,Camera trapping,Fig. 3,,
ES_16,"Moseby, K.E., Letnic, M., Blumstein, D.T. and West, R., 2019. Understanding predator densities for successful co‐existence of alien predators and threatened prey. Austral Ecology, 44(3), pp.409-419.",Macrotis lagotis ,"Roxby Downs, South Australia",-30.29,136.53,Cat,Temporal,,,19,,16.907,24.964,Camera trapping,Camera trapping,Fig. 3,,
ES_16,"Moseby, K.E., Letnic, M., Blumstein, D.T. and West, R., 2019. Understanding predator densities for successful co‐existence of alien predators and threatened prey. Austral Ecology, 44(3), pp.409-419.",Macrotis lagotis ,"Roxby Downs, South Australia",-30.29,136.53,Cat,Temporal,,,20,,19.05,20.507,Camera trapping,Camera trapping,Fig. 3,,
ES_17,"Palmer, Russell, et al. Does aerial baiting for controlling feral cats in a heterogeneous landscape confer benefits to a threatened native meso-predator?. PloS one 16.5 (2021): e0251304",Dasyurus hallucatus,"Yarraloola, Western Australia",-22.5,118.4,Cat,Temporal,Site 1,,1,2016 Baited-before,1.509,2.041,Camera trapping,Camera trapping,Fig. 2,,
ES_17,"Palmer, Russell, et al. Does aerial baiting for controlling feral cats in a heterogeneous landscape confer benefits to a threatened native meso-predator?. PloS one 16.5 (2021): e0251304",Dasyurus hallucatus,"Yarraloola, Western Australia",-22.5,118.4,Cat,Temporal,Site 1,,2,2016 Baited-after,0.468,2.413,Camera trapping,Camera trapping,Fig. 2,,
ES_17,"Palmer, Russell, et al. Does aerial baiting for controlling feral cats in a heterogeneous landscape confer benefits to a threatened native meso-predator?. PloS one 16.5 (2021): e0251304",Dasyurus hallucatus,"Yarraloola, Western Australia",-22.5,118.4,Cat,Temporal,Site 1,,3,2017 Baited-before,0.597,5.23,Camera trapping,Camera trapping,Fig. 2,,
ES_17,"Palmer, Russell, et al. Does aerial baiting for controlling feral cats in a heterogeneous landscape confer benefits to a threatened native meso-predator?. PloS one 16.5 (2021): e0251304",Dasyurus hallucatus,"Yarraloola, Western Australia",-22.5,118.4,Cat,Temporal,Site 1,,4,2017 Baited-after,0.394,6.332,Camera trapping,Camera trapping,Fig. 2,,
ES_17,"Palmer, Russell, et al. Does aerial baiting for controlling feral cats in a heterogeneous landscape confer benefits to a threatened native meso-predator?. PloS one 16.5 (2021): e0251304",Dasyurus hallucatus,"Yarraloola, Western Australia",-22.5,118.4,Cat,Temporal,Site 1,,5,2018 Baited-before,1.719,5.862,Camera trapping,Camera trapping,Fig. 2,,
ES_17,"Palmer, Russell, et al. Does aerial baiting for controlling feral cats in a heterogeneous landscape confer benefits to a threatened native meso-predator?. PloS one 16.5 (2021): e0251304",Dasyurus hallucatus,"Yarraloola, Western Australia",-22.5,118.4,Cat,Temporal,Site 1,,6,2018 Baited-after,0.725,4.168,Camera trapping,Camera trapping,Fig. 2,,
ES_17,"Palmer, Russell, et al. Does aerial baiting for controlling feral cats in a heterogeneous landscape confer benefits to a threatened native meso-predator?. PloS one 16.5 (2021): e0251304",Dasyurus hallucatus,"Yarraloola, Western Australia",-22.5,118.4,Cat,Temporal,Site 1,,7,2019 Baited-before,0.707,7.434,Camera trapping,Camera trapping,Fig. 2,,
ES_17,"Palmer, Russell, et al. Does aerial baiting for controlling feral cats in a heterogeneous landscape confer benefits to a threatened native meso-predator?. PloS one 16.5 (2021): e0251304",Dasyurus hallucatus,"Yarraloola, Western Australia",-22.5,118.4,Cat,Temporal,Site 1,,8,2019 Baited-after,0.462,2.964,Camera trapping,Camera trapping,Fig. 2,,
ES_18,"Palmer, Russell, et al. Does aerial baiting for controlling feral cats in a heterogeneous landscape confer benefits to a threatened native meso-predator?. PloS one 16.5 (2021): e0251304",Dasyurus hallucatus,"Yarraloola, Western Australia",-22.5,118.4,Cat,Temporal,Site 2,,1,2016 Unbaited-before,2.075,2.026,Camera trapping,Camera trapping,Fig. 2,,
ES_18,"Palmer, Russell, et al. Does aerial baiting for controlling feral cats in a heterogeneous landscape confer benefits to a threatened native meso-predator?. PloS one 16.5 (2021): e0251304",Dasyurus hallucatus,"Yarraloola, Western Australia",-22.5,118.4,Cat,Temporal,Site 2,,2,2016 Unbaited-after,0.725,1.005,Camera trapping,Camera trapping,Fig. 2,,
ES_18,"Palmer, Russell, et al. Does aerial baiting for controlling feral cats in a heterogeneous landscape confer benefits to a threatened native meso-predator?. PloS one 16.5 (2021): e0251304",Dasyurus hallucatus,"Yarraloola, Western Australia",-22.5,118.4,Cat,Temporal,Site 2,,3,2017 Unbaited-before,1.069,1.495,Camera trapping,Camera trapping,Fig. 2,,
ES_18,"Palmer, Russell, et al. Does aerial baiting for controlling feral cats in a heterogeneous landscape confer benefits to a threatened native meso-predator?. PloS one 16.5 (2021): e0251304",Dasyurus hallucatus,"Yarraloola, Western Australia",-22.5,118.4,Cat,Temporal,Site 2,,4,2017 Unbaited-after,0.738,0.332,Camera trapping,Camera trapping,Fig. 2,,
ES_18,"Palmer, Russell, et al. Does aerial baiting for controlling feral cats in a heterogeneous landscape confer benefits to a threatened native meso-predator?. PloS one 16.5 (2021): e0251304",Dasyurus hallucatus,"Yarraloola, Western Australia",-22.5,118.4,Cat,Temporal,Site 2,,5,2018 Unbaited-before,1.425,2.413,Camera trapping,Camera trapping,Fig. 2,,
ES_18,"Palmer, Russell, et al. Does aerial baiting for controlling feral cats in a heterogeneous landscape confer benefits to a threatened native meso-predator?. PloS one 16.5 (2021): e0251304",Dasyurus hallucatus,"Yarraloola, Western Australia",-22.5,118.4,Cat,Temporal,Site 2,,6,2018 Unbaited-after,1.793,1.046,Camera trapping,Camera trapping,Fig. 2,,
ES_18,"Palmer, Russell, et al. Does aerial baiting for controlling feral cats in a heterogeneous landscape confer benefits to a threatened native meso-predator?. PloS one 16.5 (2021): e0251304",Dasyurus hallucatus,"Yarraloola, Western Australia",-22.5,118.4,Cat,Temporal,Site 2,,7,2019 Unbaited-before,1.535,1.148,Camera trapping,Camera trapping,Fig. 2,,
ES_18,"Palmer, Russell, et al. Does aerial baiting for controlling feral cats in a heterogeneous landscape confer benefits to a threatened native meso-predator?. PloS one 16.5 (2021): e0251304",Dasyurus hallucatus,"Yarraloola, Western Australia",-22.5,118.4,Cat,Temporal,Site 2,,8,2019 Unbaited-after,1.063,0.209,Camera trapping,Camera trapping,Fig. 2,,
ES_19,"Stobo-Wilson, A.M., Brandle, R., Johnson, C.N. and Jones, M.E., 2020. Management of invasive mesopredators in the Flinders Ranges, South Australia: effectiveness and implications. Wildlife Research, 47(8), pp.720-730.",Petrogale xanthopus,Flinders Ranges,-31.547,138.3928,Fox,Spatial,Site 1,,,Unbaited 1 ,27 ,0 ,Camera trapping,Camera trapping,Table S1,,
ES_19,"Stobo-Wilson, A.M., Brandle, R., Johnson, C.N. and Jones, M.E., 2020. Management of invasive mesopredators in the Flinders Ranges, South Australia: effectiveness and implications. Wildlife Research, 47(8), pp.720-730.",Petrogale xanthopus,Flinders Ranges,-31.547,138.3928,Fox,Spatial,Site 2,,,Unbaited 2 ,25 ,0 ,Camera trapping,Camera trapping,Table S1,,
ES_19,"Stobo-Wilson, A.M., Brandle, R., Johnson, C.N. and Jones, M.E., 2020. Management of invasive mesopredators in the Flinders Ranges, South Australia: effectiveness and implications. Wildlife Research, 47(8), pp.720-730.",Petrogale xanthopus,Flinders Ranges,-31.547,138.3928,Fox,Spatial,Site 3,,,Baited 1 (Spring) ,0 ,6 ,Camera trapping,Camera trapping,Table S1,,Excluded summer data. Sample size is too small for a temporal analysis. Used spring data to correspond with unbaited sites (N=2)
ES_19,"Stobo-Wilson, A.M., Brandle, R., Johnson, C.N. and Jones, M.E., 2020. Management of invasive mesopredators in the Flinders Ranges, South Australia: effectiveness and implications. Wildlife Research, 47(8), pp.720-730.",Petrogale xanthopus,Flinders Ranges,-31.547,138.3928,Fox,Spatial,Site 4,,,Baited 2 (Spring) ,0 ,7 ,Camera trapping,Camera trapping,Table S1,,Excluded summer data. Sample size is too small for a temporal analysis. Used spring data to correspond with unbaited sites (N=2)
ES_20,"Stobo-Wilson, A.M., Brandle, R., Johnson, C.N. and Jones, M.E., 2020. Management of invasive mesopredators in the Flinders Ranges, South Australia: effectiveness and implications. Wildlife Research, 47(8), pp.720-730.\",Petrogale xanthopus,Flinders Ranges,-31.547,138.3928,Cat,Spatial,Site 1,,,Unbaited 1 ,12 ,0 ,Camera trapping,Camera trapping,Table S1,,
ES_20,"Stobo-Wilson, A.M., Brandle, R., Johnson, C.N. and Jones, M.E., 2020. Management of invasive mesopredators in the Flinders Ranges, South Australia: effectiveness and implications. Wildlife Research, 47(8), pp.720-730.\",Petrogale xanthopus,Flinders Ranges,-31.547,138.3928,Cat,Spatial,Site 2,,,Unbaited 2 ,21 ,0 ,Camera trapping,Camera trapping,Table S1,,
ES_20,"Stobo-Wilson, A.M., Brandle, R., Johnson, C.N. and Jones, M.E., 2020. Management of invasive mesopredators in the Flinders Ranges, South Australia: effectiveness and implications. Wildlife Research, 47(8), pp.720-730.\",Petrogale xanthopus,Flinders Ranges,-31.547,138.3928,Cat,Spatial,Site 3,,,Baited 1 (Spring) ,38 ,6 ,Camera trapping,Camera trapping,Table S1,,Excluded summer data. Sample size is too small for a temporal analysis. Used spring data to correspond with unbaited sites (N=2)
ES_20,"Stobo-Wilson, A.M., Brandle, R., Johnson, C.N. and Jones, M.E., 2020. Management of invasive mesopredators in the Flinders Ranges, South Australia: effectiveness and implications. Wildlife Research, 47(8), pp.720-730.\",Petrogale xanthopus,Flinders Ranges,-31.547,138.3928,Cat,Spatial,Site 4,,,Baited 2 (Spring) ,18 ,7 ,Camera trapping,Camera trapping,Table S1,,Excluded summer data. Sample size is too small for a temporal analysis. Used spring data to correspond with unbaited sites (N=2)
ES_21,"Wayne, A.F., Maxwell, M.A., Ward, C.G., Wayne, J.C., Vellios, C.V. and Wilson, I.J., 2017. Recoveries and cascading declines of native mammals associated with control of an introduced predator. Journal of Mammalogy, 98(2), pp.489-501.",Dasyurus geoffroii,Upper Warren,-34.37,116.28,Fox,Temporal,,,2006,,2.275,1.425,Tracking,Trapping,"Fig 2 A,D",,
ES_21,"Wayne, A.F., Maxwell, M.A., Ward, C.G., Wayne, J.C., Vellios, C.V. and Wilson, I.J., 2017. Recoveries and cascading declines of native mammals associated with control of an introduced predator. Journal of Mammalogy, 98(2), pp.489-501.",Dasyurus geoffroii,Upper Warren,-34.37,116.28,Fox,Temporal,,,2007,,7.634,1.469,Tracking,Trapping,"Fig 2 A,D",,
ES_21,"Wayne, A.F., Maxwell, M.A., Ward, C.G., Wayne, J.C., Vellios, C.V. and Wilson, I.J., 2017. Recoveries and cascading declines of native mammals associated with control of an introduced predator. Journal of Mammalogy, 98(2), pp.489-501.",Dasyurus geoffroii,Upper Warren,-34.37,116.28,Fox,Temporal,,,2008,,9.297,2.004,Tracking,Trapping,"Fig 2 A,D",,
ES_21,"Wayne, A.F., Maxwell, M.A., Ward, C.G., Wayne, J.C., Vellios, C.V. and Wilson, I.J., 2017. Recoveries and cascading declines of native mammals associated with control of an introduced predator. Journal of Mammalogy, 98(2), pp.489-501.",Dasyurus geoffroii,Upper Warren,-34.37,116.28,Fox,Temporal,,,2009,,25.834,2.36,Tracking,Trapping,"Fig 2 A,D",,
ES_21,"Wayne, A.F., Maxwell, M.A., Ward, C.G., Wayne, J.C., Vellios, C.V. and Wilson, I.J., 2017. Recoveries and cascading declines of native mammals associated with control of an introduced predator. Journal of Mammalogy, 98(2), pp.489-501.",Dasyurus geoffroii,Upper Warren,-34.37,116.28,Fox,Temporal,,,2010,,11.222,3.785,Tracking,Trapping,"Fig 2 A,D",,
